starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	6	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	5
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	5
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	5
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	4
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	4
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	5	6	5
Thu Nov 30 15:18:33 2023	1701346713	1	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	6	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	6	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	1	5	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	2	5	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	2	5	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	5
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	2	5	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	2	5	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	3
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	5
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	2
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	1	6	7	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	7	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	2	6	8	6
Thu Nov 30 15:18:33 2023	1701346713	2	6	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	2	6	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	2	6	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	2	6	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	2	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	1	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	2	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	7	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	8	8	7
Thu Nov 30 15:18:33 2023	1701346713	1	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	2	7	8	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	8	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	6
Thu Nov 30 15:18:33 2023	1701346713	0	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	7
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	7
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	7
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	7
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	7
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	7
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	8	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	7
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	9	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	9	9
Thu Nov 30 15:18:33 2023	1701346713	0	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	0	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	2	8	10	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	2	9	10	8
Thu Nov 30 15:18:33 2023	1701346713	1	9	10	8
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	10	9
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	10	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	9
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	11	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	11	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	9	11	9
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	11	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	11	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	10	11	10
Thu Nov 30 15:18:33 2023	1701346713	0	11	11	10
Thu Nov 30 15:18:33 2023	1701346713	1	11	11	10
