starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	9	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	10	9
Thu Nov 30 15:26:51 2023	1701347211	0	9	10	9
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	9
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	9
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	9	10	9
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	9
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	9
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	10	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	11	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	11	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	11	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	11	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	11	10
Thu Nov 30 15:26:51 2023	1701347211	0	10	11	10
Thu Nov 30 15:26:51 2023	1701347211	1	10	11	10
Thu Nov 30 15:26:51 2023	1701347211	0	11	11	11
Thu Nov 30 15:26:51 2023	1701347211	0	11	11	11
Thu Nov 30 15:26:51 2023	1701347211	0	11	11	11
Thu Nov 30 15:26:51 2023	1701347211	0	11	12	11
Thu Nov 30 15:26:51 2023	1701347211	0	12	12	12
Thu Nov 30 15:26:51 2023	1701347211	0	12	12	11
Thu Nov 30 15:26:51 2023	1701347211	0	12	12	12
Thu Nov 30 15:26:51 2023	1701347211	0	12	12	12
Thu Nov 30 15:26:51 2023	1701347211	0	12	12	12
Thu Nov 30 15:26:51 2023	1701347211	0	13	13	12
Thu Nov 30 15:26:51 2023	1701347211	0	13	13	13
